QuadName,Treatment,Group,year,spp,area,cover
P1 Q4,Control,P1,1933,ARTR,0.049717441439999004,4.9717441439999
P2 Q1,Control,P2,1933,ARTR,NA,NA
P2 Q2,Control,P2,1933,ARTR,NA,NA
P2 Q3,Control,P2,1933,ARTR,NA,NA
P2 Q4,Control,P2,1933,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1933,ARTR,0,0
P7 E1 Q2,Control,P7E1,1933,ARTR,0.12695392931781302,12.695392931781303
P7 E1 Q3,Control,P7E1,1933,ARTR,0.107717197834265,10.7717197834265
P7 E1 Q4,Control,P7E1,1933,ARTR,0.21393246615861,21.393246615861
P10 E1 Q1,Control,P10E1,1933,ARTR,0.056488656531757,5.6488656531757
P10 E1 Q2,Control,P10E1,1933,ARTR,0.014126384493234,1.4126384493233999
P10 E1 Q3,Control,P10E1,1933,ARTR,0.09350383098461501,9.350383098461501
P10 E1 Q4,Control,P10E1,1933,ARTR,0.08674637569549501,8.674637569549501
X1,Irrigation,E1,1933,ARTR,NA,NA
X2,Drought,E1,1933,ARTR,NA,NA
X5,Drought,E1,1933,ARTR,NA,NA
X6,Irrigation,E1,1933,ARTR,NA,NA
X7,Irrigation,E1,1933,ARTR,NA,NA
X8,Drought,E1,1933,ARTR,NA,NA
X11,Drought,E1,1933,ARTR,NA,NA
X12,Irrigation,E1,1933,ARTR,NA,NA
X13,Drought,E1,1933,ARTR,NA,NA
X14,Irrigation,E1,1933,ARTR,NA,NA
X15,Drought,E1,1933,ARTR,NA,NA
X16,Irrigation,E1,1933,ARTR,NA,NA
X17,Drought,E1,1933,ARTR,NA,NA
X18,Irrigation,E1,1933,ARTR,NA,NA
X19,Irrigation,E1,1933,ARTR,NA,NA
X20,Drought,E1,1933,ARTR,NA,NA
E1 Q1,Control,E1,1934,ARTR,0.046833722176828,4.6833722176828
E1 Q2,Control,E1,1934,ARTR,0.011770816773459,1.1770816773459
E1 Q3,Control,E1,1934,ARTR,0.061622546164599,6.1622546164599
E1 Q4,Control,E1,1934,ARTR,0.019967950541040003,1.9967950541040003
E1 Q5,Control,E1,1934,ARTR,0.050969481108824995,5.0969481108825
E1 Q6,Control,E1,1934,ARTR,0.02984142918433,2.9841429184329997
P1 E1 Q1,Control,P1E1,1934,ARTR,0.09393949984036601,9.3939499840366
P1 E1 Q2,Control,P1E1,1934,ARTR,0.153739810989676,15.373981098967601
P1 E1 Q3,Control,P1E1,1934,ARTR,0,0
P1 E1 Q4,Control,P1E1,1934,ARTR,0.016610904831868,1.6610904831868
P1 Q1,Control,P1,1934,ARTR,0.001677220668391,0.1677220668391
P1 Q2,Control,P1,1934,ARTR,0.001774105538612,0.1774105538612
P1 Q3,Control,P1,1934,ARTR,0.004278107433243,0.4278107433243
P1 Q4,Control,P1,1934,ARTR,0.020313546410532,2.0313546410531997
P2 Q1,Control,P2,1934,ARTR,0.088616587159981,8.8616587159981
P2 Q2,Control,P2,1934,ARTR,0.040783152259751,4.0783152259751
P2 Q3,Control,P2,1934,ARTR,0.091710000047309,9.1710000047309
P2 Q4,Control,P2,1934,ARTR,0.004373111107362,0.4373111107362
P7 E1 Q1,Control,P7E1,1934,ARTR,0,0
P7 E1 Q2,Control,P7E1,1934,ARTR,0.106439467201051,10.6439467201051
P7 E1 Q3,Control,P7E1,1934,ARTR,0.081822976802245,8.182297680224499
P7 E1 Q4,Control,P7E1,1934,ARTR,0.186194204180305,18.6194204180305
P10 E1 Q1,Control,P10E1,1934,ARTR,0.029219764314221994,2.9219764314221996
P10 E1 Q2,Control,P10E1,1934,ARTR,0.007332719148122,0.7332719148122
P10 E1 Q3,Control,P10E1,1934,ARTR,0.075694437671304,7.5694437671304
P10 E1 Q4,Control,P10E1,1934,ARTR,0.042659443966928,4.265944396692801
X1,Irrigation,E1,1934,ARTR,NA,NA
X2,Drought,E1,1934,ARTR,NA,NA
X5,Drought,E1,1934,ARTR,NA,NA
X6,Irrigation,E1,1934,ARTR,NA,NA
X7,Irrigation,E1,1934,ARTR,NA,NA
X8,Drought,E1,1934,ARTR,NA,NA
X11,Drought,E1,1934,ARTR,NA,NA
X12,Irrigation,E1,1934,ARTR,NA,NA
X13,Drought,E1,1934,ARTR,NA,NA
X14,Irrigation,E1,1934,ARTR,NA,NA
X15,Drought,E1,1934,ARTR,NA,NA
X16,Irrigation,E1,1934,ARTR,NA,NA
X17,Drought,E1,1934,ARTR,NA,NA
X18,Irrigation,E1,1934,ARTR,NA,NA
X19,Irrigation,E1,1934,ARTR,NA,NA
X20,Drought,E1,1934,ARTR,NA,NA
E1 Q1,Control,E1,1935,ARTR,0.113538499590298,11.3538499590298
E1 Q2,Control,E1,1935,ARTR,0.037045374880952,3.7045374880952
E1 Q3,Control,E1,1935,ARTR,0.082404078032853,8.2404078032853
E1 Q4,Control,E1,1935,ARTR,0.031569802945621,3.1569802945621
E1 Q5,Control,E1,1935,ARTR,0.07246965354382,7.246965354382
E1 Q6,Control,E1,1935,ARTR,0.031762536320438996,3.1762536320438994
P1 E1 Q1,Control,P1E1,1935,ARTR,0.112855095767045,11.2855095767045
P1 E1 Q2,Control,P1E1,1935,ARTR,0.211111488797932,21.111148879793202
P1 E1 Q3,Control,P1E1,1935,ARTR,0,0
P1 E1 Q4,Control,P1E1,1935,ARTR,0.026061666425067,2.6061666425067
P1 Q1,Control,P1,1935,ARTR,0.008819242624398,0.8819242624398
P1 Q2,Control,P1,1935,ARTR,0.00904203675592,0.904203675592
P1 Q3,Control,P1,1935,ARTR,0.003927489754779,0.3927489754779
P1 Q4,Control,P1,1935,ARTR,0.044920471299074,4.4920471299074
P2 Q1,Control,P2,1935,ARTR,0.15926610405609998,15.926610405609997
P2 Q2,Control,P2,1935,ARTR,0.053748789473204,5.374878947320401
P2 Q3,Control,P2,1935,ARTR,0.10535356934003198,10.535356934003199
P2 Q4,Control,P2,1935,ARTR,0.015873506521018,1.5873506521018
P7 E1 Q1,Control,P7E1,1935,ARTR,0.004243218802354,0.4243218802354
P7 E1 Q2,Control,P7E1,1935,ARTR,0.175383896914068,17.5383896914068
P7 E1 Q3,Control,P7E1,1935,ARTR,0.12528343615291598,12.528343615291599
P7 E1 Q4,Control,P7E1,1935,ARTR,0.22716050253443199,22.7160502534432
P10 E1 Q1,Control,P10E1,1935,ARTR,0.038603043753704,3.8603043753704
P10 E1 Q2,Control,P10E1,1935,ARTR,0.014362577984581,1.4362577984581
P10 E1 Q3,Control,P10E1,1935,ARTR,0.06630189144662099,6.630189144662099
P10 E1 Q4,Control,P10E1,1935,ARTR,0.063951096234102,6.3951096234102
X1,Irrigation,E1,1935,ARTR,NA,NA
X2,Drought,E1,1935,ARTR,NA,NA
X5,Drought,E1,1935,ARTR,NA,NA
X6,Irrigation,E1,1935,ARTR,NA,NA
X7,Irrigation,E1,1935,ARTR,NA,NA
X8,Drought,E1,1935,ARTR,NA,NA
X11,Drought,E1,1935,ARTR,NA,NA
X12,Irrigation,E1,1935,ARTR,NA,NA
X13,Drought,E1,1935,ARTR,NA,NA
X14,Irrigation,E1,1935,ARTR,NA,NA
X15,Drought,E1,1935,ARTR,NA,NA
X16,Irrigation,E1,1935,ARTR,NA,NA
X17,Drought,E1,1935,ARTR,NA,NA
X18,Irrigation,E1,1935,ARTR,NA,NA
X19,Irrigation,E1,1935,ARTR,NA,NA
X20,Drought,E1,1935,ARTR,NA,NA
E1 Q1,Control,E1,1936,ARTR,0.082630000981135,8.2630000981135
E1 Q2,Control,E1,1936,ARTR,0.027760129315259,2.7760129315259
E1 Q3,Control,E1,1936,ARTR,0.075409616290725,7.5409616290725
E1 Q4,Control,E1,1936,ARTR,0.014519394650610001,1.4519394650610002
E1 Q5,Control,E1,1936,ARTR,0.037243312966514,3.7243312966514
E1 Q6,Control,E1,1936,ARTR,0.015006170591035001,1.5006170591035002
P1 E1 Q1,Control,P1E1,1936,ARTR,0.12914805720567502,12.914805720567502
P1 E1 Q2,Control,P1E1,1936,ARTR,0.21055874721962903,21.0558747219629
P1 E1 Q3,Control,P1E1,1936,ARTR,0,0
P1 E1 Q4,Control,P1E1,1936,ARTR,0.033169903206901004,3.3169903206901004
P1 Q1,Control,P1,1936,ARTR,0.007035822735847,0.7035822735847
P1 Q2,Control,P1,1936,ARTR,0.007375336665263,0.7375336665262999
P1 Q3,Control,P1,1936,ARTR,9.58545466646e-4,0.0958545466646
P1 Q4,Control,P1,1936,ARTR,0.03617763202883,3.6177632028830002
P2 Q1,Control,P2,1936,ARTR,NA,NA
P2 Q2,Control,P2,1936,ARTR,NA,NA
P2 Q3,Control,P2,1936,ARTR,NA,NA
P2 Q4,Control,P2,1936,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1936,ARTR,0.004977339536441,0.4977339536441
P7 E1 Q2,Control,P7E1,1936,ARTR,0.151563566333404,15.156356633340401
P7 E1 Q3,Control,P7E1,1936,ARTR,0.10107801321862,10.107801321862
P7 E1 Q4,Control,P7E1,1936,ARTR,0.190798436641545,19.0798436641545
P10 E1 Q1,Control,P10E1,1936,ARTR,0.042516579455691,4.2516579455691
P10 E1 Q2,Control,P10E1,1936,ARTR,0.005141043271273,0.5141043271273
P10 E1 Q3,Control,P10E1,1936,ARTR,0.067318856379788,6.731885637978801
P10 E1 Q4,Control,P10E1,1936,ARTR,0.077459367387842,7.7459367387841995
X1,Irrigation,E1,1936,ARTR,NA,NA
X2,Drought,E1,1936,ARTR,NA,NA
X5,Drought,E1,1936,ARTR,NA,NA
X6,Irrigation,E1,1936,ARTR,NA,NA
X7,Irrigation,E1,1936,ARTR,NA,NA
X8,Drought,E1,1936,ARTR,NA,NA
X11,Drought,E1,1936,ARTR,NA,NA
X12,Irrigation,E1,1936,ARTR,NA,NA
X13,Drought,E1,1936,ARTR,NA,NA
X14,Irrigation,E1,1936,ARTR,NA,NA
X15,Drought,E1,1936,ARTR,NA,NA
X16,Irrigation,E1,1936,ARTR,NA,NA
X17,Drought,E1,1936,ARTR,NA,NA
X18,Irrigation,E1,1936,ARTR,NA,NA
X19,Irrigation,E1,1936,ARTR,NA,NA
X20,Drought,E1,1936,ARTR,NA,NA
E1 Q1,Control,E1,1937,ARTR,0.124986455681289,12.4986455681289
E1 Q2,Control,E1,1937,ARTR,0.04020484921038199,4.020484921038199
E1 Q3,Control,E1,1937,ARTR,0.09060976464887,9.060976464887
E1 Q4,Control,E1,1937,ARTR,0.019083616841436,1.9083616841435997
E1 Q5,Control,E1,1937,ARTR,0.047354355452131,4.7354355452131
E1 Q6,Control,E1,1937,ARTR,0.021471974795054,2.1471974795054
P1 E1 Q1,Control,P1E1,1937,ARTR,0.183961417380669,18.396141738066902
P1 E1 Q2,Control,P1E1,1937,ARTR,0.212873340770987,21.2873340770987
P1 E1 Q3,Control,P1E1,1937,ARTR,0,0
P1 E1 Q4,Control,P1E1,1937,ARTR,0.039910309433975,3.9910309433975
P1 Q1,Control,P1,1937,ARTR,0.007283767845752,0.7283767845751999
P1 Q2,Control,P1,1937,ARTR,0.0043873826929580004,0.43873826929580007
P1 Q3,Control,P1,1937,ARTR,0,0
P1 Q4,Control,P1,1937,ARTR,0.040265425272164,4.0265425272164
P2 Q1,Control,P2,1937,ARTR,NA,NA
P2 Q2,Control,P2,1937,ARTR,NA,NA
P2 Q3,Control,P2,1937,ARTR,NA,NA
P2 Q4,Control,P2,1937,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1937,ARTR,0.009145551317417,0.9145551317417001
P7 E1 Q2,Control,P7E1,1937,ARTR,0.167653271153321,16.7653271153321
P7 E1 Q3,Control,P7E1,1937,ARTR,0.137334793773372,13.733479377337199
P7 E1 Q4,Control,P7E1,1937,ARTR,0.25788494626889197,25.788494626889197
P10 E1 Q1,Control,P10E1,1937,ARTR,0.046769436184551996,4.6769436184552
P10 E1 Q2,Control,P10E1,1937,ARTR,0.008156054886154,0.8156054886154
P10 E1 Q3,Control,P10E1,1937,ARTR,0.091642764274143,9.1642764274143
P10 E1 Q4,Control,P10E1,1937,ARTR,0.068936751437768,6.8936751437768
X1,Irrigation,E1,1937,ARTR,NA,NA
X2,Drought,E1,1937,ARTR,NA,NA
X5,Drought,E1,1937,ARTR,NA,NA
X6,Irrigation,E1,1937,ARTR,NA,NA
X7,Irrigation,E1,1937,ARTR,NA,NA
X8,Drought,E1,1937,ARTR,NA,NA
X11,Drought,E1,1937,ARTR,NA,NA
X12,Irrigation,E1,1937,ARTR,NA,NA
X13,Drought,E1,1937,ARTR,NA,NA
X14,Irrigation,E1,1937,ARTR,NA,NA
X15,Drought,E1,1937,ARTR,NA,NA
X16,Irrigation,E1,1937,ARTR,NA,NA
X17,Drought,E1,1937,ARTR,NA,NA
X18,Irrigation,E1,1937,ARTR,NA,NA
X19,Irrigation,E1,1937,ARTR,NA,NA
X20,Drought,E1,1937,ARTR,NA,NA
E1 Q1,Control,E1,1938,ARTR,0.17100914166390901,17.1009141663909
E1 Q2,Control,E1,1938,ARTR,0.050525372630597004,5.0525372630597
E1 Q3,Control,E1,1938,ARTR,0.099011790109049,9.9011790109049
E1 Q4,Control,E1,1938,ARTR,0.010784782341106,1.0784782341106
E1 Q5,Control,E1,1938,ARTR,0.035964831216343,3.5964831216343
E1 Q6,Control,E1,1938,ARTR,0.030806249578806,3.0806249578806
P1 E1 Q1,Control,P1E1,1938,ARTR,0.204740528012423,20.4740528012423
P1 E1 Q2,Control,P1E1,1938,ARTR,0.271697941832852,27.1697941832852
P1 E1 Q3,Control,P1E1,1938,ARTR,0.001164631598252,0.1164631598252
P1 E1 Q4,Control,P1E1,1938,ARTR,0.045524323223497004,4.5524323223497
P1 Q1,Control,P1,1938,ARTR,0.002836041230241,0.2836041230241
P1 Q2,Control,P1,1938,ARTR,0.007068794727932,0.7068794727932
P1 Q3,Control,P1,1938,ARTR,0,0
P1 Q4,Control,P1,1938,ARTR,0.029445515509059002,2.9445515509059
P2 Q1,Control,P2,1938,ARTR,NA,NA
P2 Q2,Control,P2,1938,ARTR,NA,NA
P2 Q3,Control,P2,1938,ARTR,NA,NA
P2 Q4,Control,P2,1938,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1938,ARTR,0.012841135835439,1.2841135835439
P7 E1 Q2,Control,P7E1,1938,ARTR,0.146430765669435,14.643076566943499
P7 E1 Q3,Control,P7E1,1938,ARTR,0.166793756776287,16.6793756776287
P7 E1 Q4,Control,P7E1,1938,ARTR,0.20810066905195998,20.810066905196
P10 E1 Q1,Control,P10E1,1938,ARTR,0.056081214192452,5.6081214192452
P10 E1 Q2,Control,P10E1,1938,ARTR,0.012045046947382,1.2045046947381999
P10 E1 Q3,Control,P10E1,1938,ARTR,0.08276707394416899,8.2767073944169
P10 E1 Q4,Control,P10E1,1938,ARTR,0.09800486479041,9.800486479041
X1,Irrigation,E1,1938,ARTR,NA,NA
X2,Drought,E1,1938,ARTR,NA,NA
X5,Drought,E1,1938,ARTR,NA,NA
X6,Irrigation,E1,1938,ARTR,NA,NA
X7,Irrigation,E1,1938,ARTR,NA,NA
X8,Drought,E1,1938,ARTR,NA,NA
X11,Drought,E1,1938,ARTR,NA,NA
X12,Irrigation,E1,1938,ARTR,NA,NA
X13,Drought,E1,1938,ARTR,NA,NA
X14,Irrigation,E1,1938,ARTR,NA,NA
X15,Drought,E1,1938,ARTR,NA,NA
X16,Irrigation,E1,1938,ARTR,NA,NA
X17,Drought,E1,1938,ARTR,NA,NA
X18,Irrigation,E1,1938,ARTR,NA,NA
X19,Irrigation,E1,1938,ARTR,NA,NA
X20,Drought,E1,1938,ARTR,NA,NA
E1 Q1,Control,E1,1939,ARTR,0.14840750343846898,14.840750343846898
E1 Q2,Control,E1,1939,ARTR,0.041675325599857,4.1675325599857
E1 Q3,Control,E1,1939,ARTR,0.092601850983164,9.2601850983164
E1 Q4,Control,E1,1939,ARTR,0.00373447263577,0.373447263577
E1 Q5,Control,E1,1939,ARTR,0.048831420202537,4.8831420202537
E1 Q6,Control,E1,1939,ARTR,0.035851800393496,3.5851800393496003
P1 E1 Q1,Control,P1E1,1939,ARTR,0.23763287242647302,23.7632872426473
P1 E1 Q2,Control,P1E1,1939,ARTR,0.17988694842549602,17.988694842549602
P1 E1 Q3,Control,P1E1,1939,ARTR,0,0
P1 E1 Q4,Control,P1E1,1939,ARTR,0.041333516849291,4.1333516849291
P1 Q1,Control,P1,1939,ARTR,0.007385224021992,0.7385224021992001
P1 Q2,Control,P1,1939,ARTR,1.70113498843e-4,0.0170113498843
P1 Q3,Control,P1,1939,ARTR,0,0
P1 Q4,Control,P1,1939,ARTR,0.048190435930253,4.819043593025301
P2 Q1,Control,P2,1939,ARTR,NA,NA
P2 Q2,Control,P2,1939,ARTR,NA,NA
P2 Q3,Control,P2,1939,ARTR,NA,NA
P2 Q4,Control,P2,1939,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1939,ARTR,0.011212758942888,1.1212758942888
P7 E1 Q2,Control,P7E1,1939,ARTR,0.166570970164265,16.6570970164265
P7 E1 Q3,Control,P7E1,1939,ARTR,0.167584515974127,16.758451597412698
P7 E1 Q4,Control,P7E1,1939,ARTR,0.223941590881378,22.394159088137798
P10 E1 Q1,Control,P10E1,1939,ARTR,0.052919276417236,5.2919276417236
P10 E1 Q2,Control,P10E1,1939,ARTR,0.007962008118613,0.7962008118612999
P10 E1 Q3,Control,P10E1,1939,ARTR,0.079400094448439,7.9400094448439
P10 E1 Q4,Control,P10E1,1939,ARTR,0.11237420210885402,11.237420210885402
X1,Irrigation,E1,1939,ARTR,NA,NA
X2,Drought,E1,1939,ARTR,NA,NA
X5,Drought,E1,1939,ARTR,NA,NA
X6,Irrigation,E1,1939,ARTR,NA,NA
X7,Irrigation,E1,1939,ARTR,NA,NA
X8,Drought,E1,1939,ARTR,NA,NA
X11,Drought,E1,1939,ARTR,NA,NA
X12,Irrigation,E1,1939,ARTR,NA,NA
X13,Drought,E1,1939,ARTR,NA,NA
X14,Irrigation,E1,1939,ARTR,NA,NA
X15,Drought,E1,1939,ARTR,NA,NA
X16,Irrigation,E1,1939,ARTR,NA,NA
X17,Drought,E1,1939,ARTR,NA,NA
X18,Irrigation,E1,1939,ARTR,NA,NA
X19,Irrigation,E1,1939,ARTR,NA,NA
X20,Drought,E1,1939,ARTR,NA,NA
E1 Q1,Control,E1,1940,ARTR,0.16477172585976402,16.4771725859764
E1 Q2,Control,E1,1940,ARTR,0.039184656793737,3.9184656793737
E1 Q3,Control,E1,1940,ARTR,0.10805708167191999,10.805708167192
E1 Q4,Control,E1,1940,ARTR,0.003858554499137,0.3858554499137
E1 Q5,Control,E1,1940,ARTR,0.049999970386768004,4.9999970386768
E1 Q6,Control,E1,1940,ARTR,0.042989563598659,4.2989563598659
P1 E1 Q1,Control,P1E1,1940,ARTR,0.213823698512015,21.3823698512015
P1 E1 Q2,Control,P1E1,1940,ARTR,0.101404272821268,10.140427282126801
P1 E1 Q3,Control,P1E1,1940,ARTR,0.001136867385185,0.1136867385185
P1 E1 Q4,Control,P1E1,1940,ARTR,0.046733771770889,4.6733771770889
P1 Q1,Control,P1,1940,ARTR,0.007806032942228,0.7806032942228
P1 Q2,Control,P1,1940,ARTR,0.008803584395754,0.8803584395754
P1 Q3,Control,P1,1940,ARTR,0,0
P1 Q4,Control,P1,1940,ARTR,0.038288270446357,3.8288270446357
P2 Q1,Control,P2,1940,ARTR,NA,NA
P2 Q2,Control,P2,1940,ARTR,NA,NA
P2 Q3,Control,P2,1940,ARTR,NA,NA
P2 Q4,Control,P2,1940,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1940,ARTR,0.017353889599891,1.7353889599891
P7 E1 Q2,Control,P7E1,1940,ARTR,0.177061706808683,17.7061706808683
P7 E1 Q3,Control,P7E1,1940,ARTR,0.170944644790276,17.0944644790276
P7 E1 Q4,Control,P7E1,1940,ARTR,0.24198584816207502,24.198584816207504
P10 E1 Q1,Control,P10E1,1940,ARTR,0.07093836382393001,7.093836382393001
P10 E1 Q2,Control,P10E1,1940,ARTR,0.009273839662798,0.9273839662797999
P10 E1 Q3,Control,P10E1,1940,ARTR,0.051545540424712,5.1545540424712
P10 E1 Q4,Control,P10E1,1940,ARTR,0.13042559607493,13.042559607493
X1,Irrigation,E1,1940,ARTR,NA,NA
X2,Drought,E1,1940,ARTR,NA,NA
X5,Drought,E1,1940,ARTR,NA,NA
X6,Irrigation,E1,1940,ARTR,NA,NA
X7,Irrigation,E1,1940,ARTR,NA,NA
X8,Drought,E1,1940,ARTR,NA,NA
X11,Drought,E1,1940,ARTR,NA,NA
X12,Irrigation,E1,1940,ARTR,NA,NA
X13,Drought,E1,1940,ARTR,NA,NA
X14,Irrigation,E1,1940,ARTR,NA,NA
X15,Drought,E1,1940,ARTR,NA,NA
X16,Irrigation,E1,1940,ARTR,NA,NA
X17,Drought,E1,1940,ARTR,NA,NA
X18,Irrigation,E1,1940,ARTR,NA,NA
X19,Irrigation,E1,1940,ARTR,NA,NA
X20,Drought,E1,1940,ARTR,NA,NA
E1 Q1,Control,E1,1941,ARTR,0.17971154166576,17.971154166576
E1 Q2,Control,E1,1941,ARTR,0.034168030225649,3.4168030225649
E1 Q3,Control,E1,1941,ARTR,0.130974037837729,13.0974037837729
E1 Q4,Control,E1,1941,ARTR,0.002789031659598,0.27890316595979997
E1 Q5,Control,E1,1941,ARTR,0.055489705454544,5.5489705454544
E1 Q6,Control,E1,1941,ARTR,0.020864288041053,2.0864288041053
P1 E1 Q1,Control,P1E1,1941,ARTR,0.185209962845814,18.5209962845814
P1 E1 Q2,Control,P1E1,1941,ARTR,0.11412610292113398,11.412610292113397
P1 E1 Q3,Control,P1E1,1941,ARTR,7.64035070843e-4,0.076403507084300007
P1 E1 Q4,Control,P1E1,1941,ARTR,0.058060828662353,5.8060828662353
P1 Q1,Control,P1,1941,ARTR,0.005560497131973,0.5560497131973
P1 Q2,Control,P1,1941,ARTR,0.005646772417418,0.5646772417418
P1 Q3,Control,P1,1941,ARTR,0,0
P1 Q4,Control,P1,1941,ARTR,0.024348697061078,2.4348697061077997
P2 Q1,Control,P2,1941,ARTR,NA,NA
P2 Q2,Control,P2,1941,ARTR,NA,NA
P2 Q3,Control,P2,1941,ARTR,NA,NA
P2 Q4,Control,P2,1941,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1941,ARTR,0.029325909482386003,2.9325909482386003
P7 E1 Q2,Control,P7E1,1941,ARTR,0.23395757677276902,23.3957576772769
P7 E1 Q3,Control,P7E1,1941,ARTR,0.186780776784844,18.6780776784844
P7 E1 Q4,Control,P7E1,1941,ARTR,0.24707451060602204,24.707451060602203
P10 E1 Q1,Control,P10E1,1941,ARTR,0.080422565706689,8.0422565706689
P10 E1 Q2,Control,P10E1,1941,ARTR,0.018288560014763,1.8288560014762998
P10 E1 Q3,Control,P10E1,1941,ARTR,0.070426450547858,7.042645054785799
P10 E1 Q4,Control,P10E1,1941,ARTR,0.159028340350587,15.9028340350587
X1,Irrigation,E1,1941,ARTR,NA,NA
X2,Drought,E1,1941,ARTR,NA,NA
X5,Drought,E1,1941,ARTR,NA,NA
X6,Irrigation,E1,1941,ARTR,NA,NA
X7,Irrigation,E1,1941,ARTR,NA,NA
X8,Drought,E1,1941,ARTR,NA,NA
X11,Drought,E1,1941,ARTR,NA,NA
X12,Irrigation,E1,1941,ARTR,NA,NA
X13,Drought,E1,1941,ARTR,NA,NA
X14,Irrigation,E1,1941,ARTR,NA,NA
X15,Drought,E1,1941,ARTR,NA,NA
X16,Irrigation,E1,1941,ARTR,NA,NA
X17,Drought,E1,1941,ARTR,NA,NA
X18,Irrigation,E1,1941,ARTR,NA,NA
X19,Irrigation,E1,1941,ARTR,NA,NA
X20,Drought,E1,1941,ARTR,NA,NA
E1 Q1,Control,E1,1942,ARTR,0.15830113324915202,15.830113324915201
E1 Q2,Control,E1,1942,ARTR,0.037453859002026,3.7453859002026
E1 Q3,Control,E1,1942,ARTR,0.10921379368061299,10.921379368061299
E1 Q4,Control,E1,1942,ARTR,0.002230416080353,0.22304160803530002
E1 Q5,Control,E1,1942,ARTR,0.055971898474846,5.5971898474846
E1 Q6,Control,E1,1942,ARTR,0.02050032651157,2.050032651157
P1 E1 Q1,Control,P1E1,1942,ARTR,0.118092758603834,11.8092758603834
P1 E1 Q2,Control,P1E1,1942,ARTR,0.08467560009443599,8.467560009443599
P1 E1 Q3,Control,P1E1,1942,ARTR,0,0
P1 E1 Q4,Control,P1E1,1942,ARTR,0.037111549678456,3.7111549678456
P1 Q1,Control,P1,1942,ARTR,0.005652976951917,0.5652976951916999
P1 Q2,Control,P1,1942,ARTR,NA,NA
P1 Q3,Control,P1,1942,ARTR,0,0
P1 Q4,Control,P1,1942,ARTR,0.019317301920046,1.9317301920046
P2 Q1,Control,P2,1942,ARTR,NA,NA
P2 Q2,Control,P2,1942,ARTR,NA,NA
P2 Q3,Control,P2,1942,ARTR,NA,NA
P2 Q4,Control,P2,1942,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1942,ARTR,0.028943635736359,2.8943635736359
P7 E1 Q2,Control,P7E1,1942,ARTR,0.170895708470198,17.0895708470198
P7 E1 Q3,Control,P7E1,1942,ARTR,0.16010934599131602,16.010934599131602
P7 E1 Q4,Control,P7E1,1942,ARTR,0.154124656850041,15.4124656850041
P10 E1 Q1,Control,P10E1,1942,ARTR,0.098811456904972,9.8811456904972
P10 E1 Q2,Control,P10E1,1942,ARTR,0.010614479480712,1.0614479480712
P10 E1 Q3,Control,P10E1,1942,ARTR,0.035492373937609,3.5492373937608996
P10 E1 Q4,Control,P10E1,1942,ARTR,0.10177177534478199,10.177177534478199
X1,Irrigation,E1,1942,ARTR,NA,NA
X2,Drought,E1,1942,ARTR,NA,NA
X5,Drought,E1,1942,ARTR,NA,NA
X6,Irrigation,E1,1942,ARTR,NA,NA
X7,Irrigation,E1,1942,ARTR,NA,NA
X8,Drought,E1,1942,ARTR,NA,NA
X11,Drought,E1,1942,ARTR,NA,NA
X12,Irrigation,E1,1942,ARTR,NA,NA
X13,Drought,E1,1942,ARTR,NA,NA
X14,Irrigation,E1,1942,ARTR,NA,NA
X15,Drought,E1,1942,ARTR,NA,NA
X16,Irrigation,E1,1942,ARTR,NA,NA
X17,Drought,E1,1942,ARTR,NA,NA
X18,Irrigation,E1,1942,ARTR,NA,NA
X19,Irrigation,E1,1942,ARTR,NA,NA
X20,Drought,E1,1942,ARTR,NA,NA
E1 Q1,Control,E1,1943,ARTR,NA,NA
E1 Q2,Control,E1,1943,ARTR,NA,NA
E1 Q3,Control,E1,1943,ARTR,NA,NA
E1 Q4,Control,E1,1943,ARTR,NA,NA
E1 Q5,Control,E1,1943,ARTR,NA,NA
E1 Q6,Control,E1,1943,ARTR,NA,NA
P1 E1 Q1,Control,P1E1,1943,ARTR,NA,NA
P1 E1 Q2,Control,P1E1,1943,ARTR,NA,NA
P1 E1 Q3,Control,P1E1,1943,ARTR,NA,NA
P1 E1 Q4,Control,P1E1,1943,ARTR,NA,NA
P1 Q1,Control,P1,1943,ARTR,NA,NA
P1 Q2,Control,P1,1943,ARTR,NA,NA
P1 Q3,Control,P1,1943,ARTR,NA,NA
P1 Q4,Control,P1,1943,ARTR,NA,NA
P2 Q1,Control,P2,1943,ARTR,NA,NA
P2 Q2,Control,P2,1943,ARTR,NA,NA
P2 Q3,Control,P2,1943,ARTR,NA,NA
P2 Q4,Control,P2,1943,ARTR,NA,NA
P7 E1 Q1,Control,P7E1,1943,ARTR,NA,NA
P7 E1 Q2,Control,P7E1,1943,ARTR,NA,NA
P7 E1 Q3,Control,P7E1,1943,ARTR,NA,NA
P7 E1 Q4,Control,P7E1,1943,ARTR,NA,NA
P10 E1 Q1,Control,P10E1,1943,ARTR,NA,NA
